Hendry Setiadi,Start-Up,8.1,8.0,8.0,8.0,8.0,4.0
Innaya,Start-Up,8.1,8.0,8.5,10,5.0,7.0
Attesa,Start-Up,8.1,7.0,8.0,8.0,6.0,4.0
Turtle Stomper,Start-Up,8.1,5.0,1.0,5.0,2.0,1.0
Bubblejdae,Start-Up,8.1,9.0,8.0,9.0,9.0,8.5
Danny Yatim,Start-Up,8.1,7.5,6.0,8.5,9.0,7.0
bear,Start-Up,8.1,5.0,5.0,10,10,1.0
friendlyreminder,Start-Up,8.1,6.5,4.5,9.0,3.0,3.5
junetannies,Start-Up,8.1,7.5,7.0,9.0,10,4.0
adri,Start-Up,8.1,10,10,10,10,10
RevaReview,Start-Up,8.1,7.5,7.0,10,6.0,6.0
AllDramaLover7293,Start-Up,8.1,9.0,8.0,9.0,9.0,9.0
emily_drama,Start-Up,8.1,10,9.0,10,10,10
Bluelyly,Start-Up,8.1,2.0,2.0,8.0,9.0,2.0
Mr_Flame,Start-Up,8.1,2.0,1.0,5.0,7.0,1.0
Xiao Buo Buo La Mei,Start-Up,8.1,5.5,7.5,10,1.5,4.5
xgeeknificent,Start-Up,8.1,4.5,1.0,9.0,7.5,1.0
LeePhenh,Start-Up,8.1,1.0,3.0,7.5,10,1.0
---,Start-Up,8.1,1.0,1.0,1.0,1.0,1.0
Prometeumoderno,Start-Up,8.1,6.5,3.0,9.5,7.0,1.0
mlvnca90,Start-Up,8.1,1.0,1.0,1.0,1.0,1.0
Far_Away,Start-Up,8.1,8.0,7.5,10,7.0,6.5
funnysimba,Start-Up,8.1,2.0,1.0,7.0,9.5,1.0
123 adira,Start-Up,8.1,1.0,1.0,3.0,7.0,1.5
Jibug,Start-Up,8.1,7.5,3.0,8.0,9.0,1.0
Zee,Start-Up,8.1,6.0,6.0,8.0,9.0,3.5
블라블라,Start-Up,8.1,4.5,3.5,10,10,4.0
natisbored,Start-Up,8.1,6.0,5.0,8.5,8.5,1.5
diannie,Start-Up,8.1,3.0,1.0,5.0,6.0,1.0
PHope,Start-Up,8.1,8.0,8.0,8.0,8.0,5.0
Cyril,Start-Up,8.1,8.5,8.0,8.0,8.0,8.0
koo,Start-Up,8.1,7.0,6.5,8.0,6.0,3.5
madimosele,Start-Up,8.1,7.0,6.5,10,10,5.5
GiGi JaZee Jae,Start-Up,8.1,8.0,6.5,10,9.0,6.0
Chardd,Start-Up,8.1,8.0,7.5,9.5,9.5,6.0
0330dramalove,Start-Up,8.1,7.5,5.0,8.0,7.5,1.5
Snow,Start-Up,8.1,7.0,7.0,9.0,7.0,4.0
Vanilla for Adi,Start-Up,8.1,9.0,9.0,9.0,10,9.0
padme,Start-Up,8.1,9.5,9.5,10,10,9.5
ltspada,Start-Up,8.1,10,10,10,10,10
rea,Start-Up,8.1,9.0,9.0,9.0,9.5,8.5
hiamss,Start-Up,8.1,3.5,2.5,7.5,4.5,1.0
lydgre97,Start-Up,8.1,10,9.0,10,9.0,10
A023 - Gurdev Singh,Start-Up,8.1,9.0,9.0,8.5,8.0,8.0
ignatiocasal,Start-Up,8.1,8.0,7.0,8.0,8.0,8.0
Korean Drama Addict,Start-Up,8.1,9.5,10,10,10,9.0
Daxtreme,Start-Up,8.1,7.5,7.5,7.0,7.5,6.0
R1912,Start-Up,8.1,7.0,5.0,8.0,8.0,6.0
tanzlcvs,Start-Up,8.1,8.0,8.0,9.0,9.5,2.0
throughnelyt,Start-Up,8.1,8.0,7.5,10,10,8.0
GYong,Start-Up,8.1,7.0,7.0,8.0,7.5,6.0
Bess_aa,Start-Up,8.1,8.0,7.5,9.0,9.0,7.0
nana,Start-Up,8.1,7.5,8.5,10,8.0,5.0
vinsmoke,Start-Up,8.1,7.0,6.0,9.0,9.0,1.0
gqonmars,Start-Up,8.1,7.5,8.5,8.0,7.5,5.0
AlexMas0n,Start-Up,8.1,9.0,7.5,9.5,9.0,9.0
asysyaffak,Start-Up,8.1,8.5,8.0,8.0,9.0,8.5
protoninhibited,Start-Up,8.1,6.5,6.0,9.5,10,3.5
g4yx,Start-Up,8.1,8.0,9.0,8.5,8.0,5.0
batatatamusic,Start-Up,8.1,6.5,5.5,7.0,6.0,6.0
saturnist,Start-Up,8.1,8.5,7.0,9.5,9.0,8.0
Sweetandsalty,Start-Up,8.1,7.5,7.0,9.0,6.0,6.0
DramaLister,Start-Up,8.1,9.0,8.5,9.0,10,8.0
oshkoshua,Start-Up,8.1,8.5,8.0,9.0,9.0,7.0
Nelly,Start-Up,8.1,8.5,8.5,9.5,9.0,8.5
Frilay,Start-Up,8.1,8.0,8.0,9.0,9.5,5.5
dripper,Start-Up,8.1,8.5,9.0,9.0,9.0,8.0
Whatever,Start-Up,8.1,5.0,1.5,7.5,10,1.5
kat123,Start-Up,8.1,6.0,5.0,7.0,5.0,1.5
Kdramafairy,Start-Up,8.1,4.5,1.0,3.5,10,2.0
Den,Start-Up,8.1,8.0,8.5,9.0,8.0,5.0
af4s,Start-Up,8.1,2.0,2.0,8.0,8.0,1.0
sunflower happy,Start-Up,8.1,2.5,3.5,7.0,10,1.0
Chacha,Start-Up,8.1,7.0,6.0,5.0,9.0,4.0
Cristina9338,Start-Up,8.1,10,9.5,9.5,9.5,9.5
hurixa,Start-Up,8.1,10,10,9.5,10,5.5
Gab Estomo,Start-Up,8.1,8.0,8.5,9.0,7.0,3.0
Shehe,Start-Up,8.1,5.0,3.0,7.0,5.0,1.0
Ali Zaki,Start-Up,8.1,6.0,4.0,8.5,9.5,1.0
turkiye,Start-Up,8.1,1.0,1.0,1.0,1.0,1.0
nanluvsdrama,Start-Up,8.1,9.5,10,10,7.0,10
cassiopeiastars,Start-Up,8.1,4.5,3.0,5.0,7.0,3.0
Roronoa Zoro,Start-Up,8.1,10,10,10,9.5,10
AEROROR2,Start-Up,8.1,9.0,8.5,9.5,9.5,8.0
AsianDramaFan,Start-Up,8.1,10,10,10,10,10
chinadramamamama,Start-Up,8.1,5.0,5.5,7.0,9.0,3.0
Julianne,Start-Up,8.1,10,10,10,10,10
Miss Romcom,Start-Up,8.1,4.0,5.0,5.5,4.0,1.0
SheJudge,Start-Up,8.1,10,9.5,10,9.5,10
Griyodotcom,Start-Up,8.1,8.0,8.0,8.0,8.0,7.5
Ninja WK,Start-Up,8.1,7.0,8.0,7.0,9.0,2.0
XS33,Start-Up,8.1,6.0,5.0,7.0,10,1.0
phi,Start-Up,8.1,7.0,6.0,8.5,10,5.0
sadia,Start-Up,8.1,6.0,5.0,7.5,10,2.0
SGLCanada,Start-Up,8.1,1.0,5.0,9.0,5.0,1.0
Szarfaraz,Start-Up,8.1,5.0,6.0,6.5,6.0,3.0
hunzi91,Start-Up,8.1,1.0,1.0,1.0,1.0,1.0
SinaImYoona,Start-Up,8.1,7.5,8.5,7.5,3.0,7.0
amira,Start-Up,8.1,9.5,9.5,10,9.0,10
DKSMA,Start-Up,8.1,10,10,10,10,10
Kdramafanhy,Start-Up,8.1,10,10,10,10,9.5
achuland,Start-Up,8.1,9.0,10,10,8.0,9.0
Gumiho in Tang dinasty,Start-Up,8.1,9.5,9.0,9.0,10,10
Simona Leila,Start-Up,8.1,10,10,10,10,10
Lmc,Start-Up,8.1,5.5,3.0,9.0,9.0,1.0
Valentina Ortiz,Start-Up,8.1,10,10,10,8.0,9.0
Alyciaa,Start-Up,8.1,8.5,8.0,9.0,10,1.0
MuitaOpiniao,Start-Up,8.1,9.5,9.0,10,10,8.0
Netizen,Start-Up,8.1,9.0,9.0,10,10,8.0
samu,Start-Up,8.1,8.0,7.5,8.5,8.5,8.0
Carol,Start-Up,8.1,9.0,10,10,8.0,9.0
vitoria,Start-Up,8.1,8.0,9.0,9.0,8.0,8.0
leticia,Start-Up,8.1,9.5,10,10,9.0,9.0
Luana Miranda,Start-Up,8.1,10,10,10,10,10
Megumi Takamine,Start-Up,8.1,10,9.5,10,3.0,10
logiquement,Start-Up,8.1,1.0,1.0,6.0,4.0,1.0
carraraxian,Start-Up,8.1,9.0,9.0,9.0,10,5.5
rukisskiss,Start-Up,8.1,8.0,10,9.0,8.0,5.0
Laura Villalobos,Start-Up,8.1,9.5,9.5,10,8.0,8.0
M M,Start-Up,8.1,9.0,9.0,6.0,10,10
Lista120900,Start-Up,8.1,9.5,9.5,9.5,10,9.5
PATRICIA ALVES PEREIRA,Start-Up,8.1,9.0,9.0,9.5,9.0,9.0
naebyols,Start-Up,8.1,8.5,8.0,9.5,9.0,7.0
Manu,Start-Up,8.1,7.5,8.0,7.5,8.0,1.5
Ariel,Start-Up,8.1,8.5,8.5,9.0,8.0,6.0
Dark Heart Attack,Start-Up,8.1,9.5,9.5,10,10,5.0
Khánh Kim,Start-Up,8.1,7.0,7.5,7.0,8.0,6.0
DanielNasc,Start-Up,8.1,9.0,8.5,8.5,9.5,9.0
Icaro,Start-Up,8.1,8.5,9.0,9.0,9.0,4.0
Nonna Grace,Start-Up,8.1,9.5,9.0,10,8.0,10
Listi_1209,Start-Up,8.1,10,9.5,10,10,10
Valt,Start-Up,8.1,5.5,5.5,5.5,5.5,5.5
KdRama_addict21,Start-Up,8.1,1.0,1.0,2.0,1.0,1.0
rarara441,Start-Up,8.1,9.5,8.5,10,10,9.0
kdramandie,Start-Up,8.1,1.5,1.5,10,10,1.0
Peter,Start-Up,8.1,5.0,5.0,9.0,8.5,1.5
Lynnea,Start-Up,8.1,7.0,6.0,8.0,7.5,6.0
ariadny_oliv,Start-Up,8.1,6.5,7.0,9.0,7.5,1.0
arpar,Si Jin,8.1,9.0,9.0,9.5,9.0,9.5
Kcdramamusings,Si Jin,8.1,7.5,7.0,7.0,7.5,7.5
keylimepi,Si Jin,8.1,8.0,8.0,8.0,8.5,8.0
Filofretka Laoshi,Si Jin,8.1,9.5,10,9.0,8.5,9.0
SeikaRin,Seobok,8.1,9.5,10,10,8.5,8.5
Marshmallow-Chocoholic,Seobok,8.1,7.0,6.0,8.0,6.5,7.0
Personal Journey,Seobok,8.1,10,8.5,10,8.5,10
Knight Fall,Seobok,8.1,9.0,9.5,9.5,8.0,8.0
D23,Seobok,8.1,8.5,8.5,8.5,7.5,9.0
daisygirl,Seobok,8.1,9.5,9.5,10,9.0,9.0
KuudereDoll,Seobok,8.1,8.0,8.0,9.0,7.0,8.0
D_doy,Seobok,8.1,7.5,8.0,8.5,7.0,5.5
Youkhei,Seobok,8.1,10,10,10,1.0,10
Anais,Seobok,8.1,8.0,8.0,8.0,7.0,7.0
Heracin,Seobok,8.1,7.5,7.0,9.0,7.0,6.0
Kate,Seobok,8.1,7.5,7.0,8.5,7.0,6.5
Lanshe,Seobok,8.1,9.0,9.0,10,9.0,9.0
Softsoft_girl,Seobok,8.1,8.0,8.5,9.0,8.0,5.0
Daniellesidra,Seobok,8.1,9.0,7.0,10,5.0,5.5
Tracy adjei,Seobok,8.1,10,10,10,9.5,10
GiGi JaZee Jae,Seobok,8.1,8.0,10,10,6.0,5.0
Valentina Ortiz,Seobok,8.1,9.0,9.0,9.0,8.0,7.0
vitoria,Seobok,8.1,7.0,7.5,8.0,7.0,6.0
WandereR,The Moon Brightens for You,8.1,9.0,9.0,9.0,9.5,8.5
ChineseDramaFan,The Moon Brightens for You,8.1,9.0,9.0,9.0,9.5,9.0
Nathaliadam,The Moon Brightens for You,8.1,7.5,8.0,8.0,7.0,7.0
AnnitsAnn,The Moon Brightens for You,8.1,9.0,9.0,9.0,9.0,7.0
yopekas,The Moon Brightens for You,8.1,10,10,10,9.0,10
silva888,The Moon Brightens for You,8.1,8.5,9.0,8.5,9.0,6.5
MysteryMel-Bookish,The Moon Brightens for You,8.1,3.5,5.0,3.0,4.0,1.0
Rhea,The Moon Brightens for You,8.1,7.0,7.0,7.0,6.0,7.0
Dashmount20,The Moon Brightens for You,8.1,9.0,9.0,9.0,9.0,9.0
Kay,The Moon Brightens for You,8.1,10,9.5,9.5,10,10
Riya Goyal,The Moon Brightens for You,8.1,10,10,10,9.0,7.0
dramafanNC,The Moon Brightens for You,8.1,9.0,10,9.0,7.0,9.0
Navi,The Moon Brightens for You,8.1,10,10,10,10,10
depressed,The Moon Brightens for You,8.1,8.0,9.0,4.0,8.5,7.0
Michael_0718,The Moon Brightens for You,8.1,9.0,8.5,9.5,9.5,8.5
Kaisou,The Moon Brightens for You,8.1,5.0,5.0,6.0,7.0,1.0
Starry Fairy,The Moon Brightens for You,8.1,10,10,10,10,10
Maya Begum,The Moon Brightens for You,8.1,10,10,10,10,10
Joyce Chan,The Moon Brightens for You,8.1,8.5,8.5,9.5,9.0,5.5
Anime lover,The Moon Brightens for You,8.1,10,10,10,10,10
Anonymouslawstudent,The Moon Brightens for You,8.1,9.0,9.0,9.0,4.0,8.5
summer100,The Moon Brightens for You,8.1,10,10,10,9.5,9.0
Johnnirg,The Moon Brightens for You,8.1,7.5,7.5,8.0,7.0,7.5
Drama Post Grad,The Moon Brightens for You,8.1,9.0,9.0,9.0,9.0,8.0
Meta MT,The Moon Brightens for You,8.1,10,10,10,10,10
Ningshen,The Moon Brightens for You,8.1,9.0,9.0,9.0,6.0,4.0
yoko Goh,The Moon Brightens for You,8.1,7.0,8.0,8.0,6.0,6.0
Doris Luka,The Moon Brightens for You,8.1,1.0,1.0,3.0,7.5,1.0
Xero,The Moon Brightens for You,8.1,8.0,8.0,9.0,7.0,7.0
Breizh cat s mom,The Moon Brightens for You,8.1,7.0,8.5,9.5,7.0,1.0
playpausenext,The Moon Brightens for You,8.1,8.0,8.0,7.0,8.0,8.0
Crazy about Asian dramas,The Moon Brightens for You,8.1,7.5,8.0,8.0,6.5,7.5
Bali,The Moon Brightens for You,8.1,9.0,9.0,9.0,9.0,8.0
mrkayden,The Moon Brightens for You,8.1,8.5,8.5,8.0,9.0,8.0
Meave,The Moon Brightens for You,8.1,8.5,8.5,8.0,9.0,8.0
Princess of Drama,The Moon Brightens for You,8.1,8.0,7.5,9.0,8.0,8.0
XS33,The Moon Brightens for You,8.1,10,10,10,10,10
Mar Vera,The Moon Brightens for You,8.1,5.0,8.0,6.0,3.5,1.0
Miyu,The Moon Brightens for You,8.1,7.0,7.0,9.0,8.0,1.0
nathacalista,The Moon Brightens for You,8.1,9.0,8.5,9.0,9.5,8.0
BBJiao,The Moon Brightens for You,8.1,8.0,8.0,8.0,5.0,4.0
HuaXing,The Moon Brightens for You,8.1,7.0,8.0,8.0,6.0,4.0
Kumaxell,Eagles and Youngster,8.1,9.0,8.5,9.5,8.5,9.0
Novy Meliana Laksanawati,Eagles and Youngster,8.1,9.0,9.0,10,8.5,8.5
theematchabun,Eagles and Youngster,8.1,8.5,8.5,8.5,8.5,8.0
batmandark,Eagles and Youngster,8.1,10,10,10,9.0,10
c2roxy,Eagles and Youngster,8.1,9.0,8.5,9.0,8.5,9.0
Pinoy Ares,Love Mechanics,8.1,9.0,8.0,10,9.0,9.0
jpny01,Love Mechanics,8.1,9.5,7.0,10,9.0,10
Shiro,Love Mechanics,8.1,9.0,9.0,9.0,9.0,6.0
ebryetas,Love Mechanics,8.1,3.5,6.0,9.0,8.0,2.0
Enigma05,Love Mechanics,8.1,6.0,1.0,9.0,8.5,6.0
BL Compilations,Love Mechanics,8.1,8.5,7.5,9.5,8.0,7.0
mina224,Love Mechanics,8.1,8.0,7.0,10,8.0,9.0
YourThighness,Love Mechanics,8.1,2.0,2.0,8.0,5.0,1.0
Pinoy_Oppa,Love Mechanics,8.1,9.5,9.0,10,10,8.0
Won5der,Love Mechanics,8.1,8.0,9.0,9.0,5.5,7.5
AthenaTheStorierX,Love Mechanics,8.1,7.5,8.0,8.5,7.5,4.5
_Kelp_,Love Mechanics,8.1,10,10,10,9.0,9.5
Sakura_Falling,Love Mechanics,8.1,6.5,4.5,9.0,8.0,3.5
AbsoluteBL,Love Mechanics,8.1,6.0,2.0,10,4.0,6.0
BbalanceD,Love Mechanics,8.1,9.5,9.5,10,9.0,9.0
brokenendings,Love Mechanics,8.1,5.0,4.5,7.0,7.0,1.0
AnneShirley,Love Mechanics,8.1,5.0,2.0,7.0,5.5,1.5
Yukiebunny,Love Mechanics,8.1,9.5,9.0,10,9.0,10
PENTHESILEA,Love Mechanics,8.1,9.0,8.0,9.0,8.0,8.5
gnabnahc,Love Mechanics,8.1,9.0,8.0,10,9.0,10
wootwoot,Love Mechanics,8.1,10,10,10,9.5,10
melonpanfan,Love Mechanics,8.1,8.0,5.0,9.5,7.5,8.0
Jzaday,Love Mechanics,8.1,9.5,8.0,10,8.5,10
RoseQ,Love Mechanics,8.1,7.5,7.0,10,8.0,6.0
Zelme,Love Mechanics,8.1,9.5,9.0,10,8.5,9.5
jimmyseapetite,Love Mechanics,8.1,10,9.5,10,10,10
LoveThai91,Love Mechanics,8.1,2.0,3.0,6.0,5.0,3.0
Triage,Love Mechanics,8.1,10,10,10,10,10
sartini,Love Mechanics,8.1,9.5,9.0,10,9.0,9.5
Jaque,Love Mechanics,8.1,9.0,8.0,10,9.0,8.0
dodoubleg1785,Love Mechanics,8.1,8.0,7.0,8.5,8.0,8.0
asianblreviews,Love Mechanics,8.1,8.5,8.0,8.5,9.0,8.5
Somdatta Roy,Love Mechanics,8.1,8.5,8.5,9.0,8.5,7.5
Gabster,Love Mechanics,8.1,10,10,10,8.0,10
18months,Love Mechanics,8.1,10,10,10,10,10
Nat Max Almario,Love Mechanics,8.1,10,10,10,10,10
mikkopi,Love Mechanics,8.1,9.0,9.0,10,10,8.5
IncorrigibleMe,Love Mechanics,8.1,8.0,8.0,8.5,8.0,7.5
Emma Martinelli,Love Mechanics,8.1,10,9.5,10,9.5,10
adjective_boy,Love Mechanics,8.1,7.0,6.0,9.0,7.0,6.5
Lakateya,Love Mechanics,8.1,9.0,8.0,10,8.0,7.0
Aaron,Love Mechanics,8.1,6.0,5.5,8.5,5.0,5.0
Heracin,Love Mechanics,8.1,7.5,8.0,8.0,6.0,7.0
seviii,Love Mechanics,8.1,8.5,8.5,9.5,9.5,8.5
ToukoxTsukushi,Love Mechanics,8.1,2.0,5.0,5.0,3.0,1.0
tokki,Love Mechanics,8.1,8.5,8.0,10,7.5,8.0
Not a Robot,Love Mechanics,8.1,10,10,10,10,10
solipsism5,Love Mechanics,8.1,9.5,9.0,10,10,10
kierad1,Love Mechanics,8.1,10,10,10,10,10
zdlrll,Love Mechanics,8.1,8.5,8.5,8.5,8.0,8.5
Faimac,Love Mechanics,8.1,8.0,8.0,7.5,7.5,8.0
Tina,Love Mechanics,8.1,3.5,2.0,8.0,6.0,2.0
S Q,Love Mechanics,8.1,10,10,10,9.0,9.0
Majka,Love Mechanics,8.1,5.0,4.0,10,6.0,2.0
MikiMish,Love Mechanics,8.1,10,8.5,10,10,8.0
TCarroll,Love Mechanics,8.1,4.0,4.0,4.0,2.0,4.0
kikiOo,Love Mechanics,8.1,9.0,7.0,10,7.5,10
sassbaekk,Love Mechanics,8.1,8.0,6.0,10,9.0,7.5
Cherryblvsum,Love Mechanics,8.1,10,9.5,10,8.5,10
Giovanna Venâncio,Love Mechanics,8.1,9.5,7.5,10,8.0,2.0
HowYuDoing,Love Mechanics,8.1,9.5,9.0,10,9.0,9.5
btsjkjmn,Love Mechanics,8.1,8.5,8.0,10,8.0,7.5
vikyfaxerfeit,Love Mechanics,8.1,6.0,7.0,7.0,6.0,4.0
Katie,Love Mechanics,8.1,8.5,8.5,8.5,8.5,8.5
Yuna,Love Mechanics,8.1,7.0,8.5,8.0,7.0,7.0
kalagapalagam,Love Mechanics,8.1,9.0,9.0,10,9.0,7.0
lumerice,Love Mechanics,8.1,8.0,6.5,8.5,7.5,8.5
tosweetforthisworld,Love Mechanics,8.1,9.0,8.0,10,9.0,10
goodnightspacekid,Love Mechanics,8.1,9.0,8.0,9.5,8.0,9.0
Saikai,Love Mechanics,8.1,8.5,8.0,9.0,8.5,8.0
RomanticRosebud_BL,Love Mechanics,8.1,10,9.5,10,10,10
jon conn,Love Mechanics,8.1,8.5,8.5,8.5,9.0,8.5
Esnah Do,Love Mechanics,8.1,9.0,9.0,10,6.0,9.5
GingerWoods,Love Mechanics,8.1,10,10,10,8.0,10
Lyla_MK,Love Mechanics,8.1,10,10,10,10,7.0
okan,Love Mechanics,8.1,9.5,9.0,10,10,9.0
failedcloud,Love Mechanics,8.1,8.5,8.0,10,8.0,9.0
A drama a day,Love Mechanics,8.1,8.0,8.0,8.0,7.5,7.5
Eccentricstate,Love Mechanics,8.1,7.0,5.0,10,9.0,4.0
Dokyangi,Love Mechanics,8.1,9.0,8.5,10,9.0,8.5
LauraLunaaa15,Love Mechanics,8.1,9.0,7.0,10,10,9.0
Do-Hwang_Mi,Love Mechanics,8.1,8.0,8.0,8.0,7.5,8.0
Niniane,Love Mechanics,8.1,8.5,9.5,9.0,8.0,8.0
KK_Lover,Love Mechanics,8.1,8.0,8.0,7.5,7.5,7.5
Hana,Love Mechanics,8.1,7.5,7.0,10,7.0,9.0
ddunoossunoo,Love Mechanics,8.1,8.0,5.0,10,8.0,7.5
Yooya,Love Mechanics,8.1,10,10,10,10,10
Jibug,Love Mechanics,8.1,7.0,2.0,10,4.0,6.0
Emily,Love Mechanics,8.1,9.0,9.0,10,9.0,8.0
purplewhalecz,Love Mechanics,8.1,9.5,8.0,10,9.5,9.5
ahhdra,Love Mechanics,8.1,9.0,9.0,9.5,8.5,8.5
katndusnda,Love Mechanics,8.1,10,9.5,10,10,10
Anais,Love Mechanics,8.1,8.0,8.0,8.5,6.5,8.0
Yaoi BL,Love Mechanics,8.1,6.0,6.0,6.0,6.0,6.0
Imsorry,Love Mechanics,8.1,9.0,8.5,8.0,7.5,10
07222023,Love Mechanics,8.1,10,9.0,9.0,10,10
misspulane,Love Mechanics,8.1,8.0,8.0,8.0,6.0,8.0
FloraBeauty,Love Mechanics,8.1,7.5,6.0,7.0,9.5,5.0
Anak kucing,Love Mechanics,8.1,10,9.5,10,9.5,10
Elizabeth_3,Love Mechanics,8.1,9.5,9.0,10,8.5,9.5
BLMania,Love Mechanics,8.1,9.5,9.5,10,9.5,9.0
KuudereDoll,Love Mechanics,8.1,8.5,8.0,9.0,8.0,8.5
Erik Slayton,Love Mechanics,8.1,9.5,9.0,10,9.0,9.0
BLAggregator,Love Mechanics,8.1,10,9.5,10,10,9.5
KAYPAL14,Love Mechanics,8.1,10,9.5,10,9.5,10
Kiddykracy1808,Love Mechanics,8.1,10,10,10,10,10
AEROROR2,Love Mechanics,8.1,7.5,7.0,9.0,8.0,6.5
yuri_s02,Love Mechanics,8.1,6.0,4.5,10,9.0,5.0
Jux,Love Mechanics,8.1,6.0,6.0,9.0,6.0,5.0
Rajkumari Amazon Infinit,Love Mechanics,8.1,9.5,9.5,9.5,9.5,9.5
AbztractIsight,Love Mechanics,8.1,4.5,4.5,5.0,4.5,4.5
CarolalvaFranc,Love Mechanics,8.1,5.5,5.0,10,8.0,2.5
PPBongi,Love Mechanics,8.1,10,10,10,10,10
JPX,Love Mechanics,8.1,7.5,6.0,10,5.0,9.5
YogyYogii,Love Mechanics,8.1,10,10,10,9.0,10
Talaysiaaa,Love Mechanics,8.1,8.5,8.0,10,10,8.0
Rozeofneptune,Love Mechanics,8.1,8.0,5.5,10,7.5,8.0
Just a Fanpage,Love Mechanics,8.1,8.5,8.0,9.0,8.0,8.5
LaLaBAB,Love Mechanics,8.1,3.5,2.0,9.0,8.0,1.0
boalud,Love Mechanics,8.1,3.0,1.0,6.0,2.5,1.0
Apaixonada por BL,Love Mechanics,8.1,10,10,10,10,10
Nata-Stay,Love Mechanics,8.1,10,10,10,10,10
Fan2Dramas,Love Mechanics,8.1,8.0,8.0,8.0,7.0,7.0
dawnraptor,Love Mechanics,8.1,6.0,4.0,8.0,4.0,1.0
lulisa,Love Mechanics,8.1,10,10,10,9.0,9.0
Su Luz,Love Mechanics,8.1,7.5,8.0,9.0,7.0,3.0
Lynnea,Love Mechanics,8.1,8.0,7.5,8.5,8.0,8.0
Hiran Pinel,Love Mechanics,8.1,10,10,10,10,10
winter_,Love Mechanics,8.1,9.0,9.0,9.0,8.5,8.5
ackzxy,Love Mechanics,8.1,6.5,5.5,8.0,7.0,4.5
Gul99,Love Mechanics,8.1,10,10,10,10,10
MarcelojavierDavicco,Love Mechanics,8.1,10,10,10,10,10
NoadjaC,Love Mechanics,8.1,9.5,8.5,9.5,7.0,10
ChineseDramaFan,Oh! My Sweet Liar!,8.1,9.5,9.5,9.5,9.5,9.0
sharreb,Oh! My Sweet Liar!,8.1,10,10,10,9.0,9.5
dramadisciple,Oh! My Sweet Liar!,8.1,8.5,8.0,9.0,8.0,8.0
Qian278,Oh! My Sweet Liar!,8.1,9.0,10,10,10,5.0
brenda91,Oh! My Sweet Liar!,8.1,8.5,8.0,9.0,7.0,9.5
MABEL_DRAMALOVER,Oh! My Sweet Liar!,8.1,10,10,10,10,10
Meave,Oh! My Sweet Liar!,8.1,10,10,10,10,10
nnjlv,Oh! My Sweet Liar!,8.1,7.5,7.0,7.0,8.0,5.0
yopekas,Oh! My Sweet Liar!,8.1,8.0,8.0,9.0,8.0,6.0
JulesL,Oh! My Sweet Liar!,8.1,9.0,9.0,8.5,9.0,8.0
COOKIEANDFLOWER,Oh! My Sweet Liar!,8.1,9.5,9.0,8.0,10,10
Bali,Oh! My Sweet Liar!,8.1,9.5,9.5,10,9.5,8.0
Izzo 2017,Oh! My Sweet Liar!,8.1,10,10,10,10,10
Zogitt,Oh! My Sweet Liar!,8.1,8.5,8.0,8.5,9.0,8.5
jhanine63,Oh! My Sweet Liar!,8.1,9.5,9.5,9.0,8.5,9.0
rainnety,Oh! My Sweet Liar!,8.1,9.0,9.0,9.5,8.0,8.0
Suzie Queue,Oh! My Sweet Liar!,8.1,9.0,7.0,8.0,5.0,8.0
Lynn,Oh! My Sweet Liar!,8.1,8.0,8.5,8.5,7.0,6.0
Jina,Oh! My Sweet Liar!,8.1,9.0,9.5,9.5,10,10
Guilty_pleasure,Oh! My Sweet Liar!,8.1,9.5,9.5,10,9.5,9.5
CrazyForObsessiveChinese,Oh! My Sweet Liar!,8.1,10,9.5,10,10,9.5
romcom_addict,Oh! My Sweet Liar!,8.1,9.5,9.5,9.5,9.5,9.5
Crazy about Asian dramas,Oh! My Sweet Liar!,8.1,10,10,10,10,10
lisbethhon,Oh! My Sweet Liar!,8.1,10,10,10,10,10
Michael_0718,Oh! My Sweet Liar!,8.1,10,10,10,10,10
lunalovegood00,Oh! My Sweet Liar!,8.1,9.5,10,10,10,10
Be-An MO,Oh! My Sweet Liar!,8.1,9.5,9.5,9.0,9.5,10
dreamer458,Oh! My Sweet Liar!,8.1,9.0,9.0,8.5,9.0,9.0
Little Bamboo,Oh! My Sweet Liar!,8.1,10,10,10,10,10
Genom,Oh! My Sweet Liar!,8.1,8.5,8.5,8.5,8.5,8.5
Heidi123,Oh! My Sweet Liar!,8.1,10,8.5,10,8.5,10
CataMih,Oh! My Sweet Liar!,8.1,6.0,4.0,7.0,8.0,2.0
Grumpy Dumpling,Oh! My Sweet Liar!,8.1,7.0,7.0,8.0,8.0,4.0
Princess of Drama,Oh! My Sweet Liar!,8.1,9.5,9.0,9.5,10,9.0
spicyeggroll,Oh! My Sweet Liar!,8.1,5.0,4.0,8.0,7.0,5.0
SVITAMEN D-rama,Oh! My Sweet Liar!,8.1,8.5,9.0,8.0,8.0,8.0
dawnraptor,Oh! My Sweet Liar!,8.1,8.0,8.0,9.5,8.0,7.0
Unnursvana,A Virtuous Business,8.1,8.5,9.0,10,6.5,8.0
Naebyeol,A Virtuous Business,8.1,8.5,9.0,8.0,7.0,8.0
Lynn,A Virtuous Business,8.1,6.5,6.5,10,5.0,1.0
MrsMFer,A Virtuous Business,8.1,8.5,8.0,10,8.0,8.0
kara,A Virtuous Business,8.1,8.5,8.0,10,8.0,7.0
