Phony,Our Blues,8.6,9.0,8.0,9.0,7.0,7.0
xBBBLUE,Our Blues,8.6,10,10,10,10,6.0
OuBe,Our Blues,8.6,8.5,8.5,10,10,7.0
Shebbie,Our Blues,8.6,10,10,10,10,10
Ice Bear-imnida,Our Blues,8.6,10,10,10,9.5,10
pramilaaaa,Our Blues,8.6,10,10,10,9.0,9.0
rila,Our Blues,8.6,10,9.0,9.5,9.0,8.5
Ri joo,Our Blues,8.6,10,10,10,9.5,7.0
safa,Our Blues,8.6,10,10,10,10,10
Fion,Our Blues,8.6,10,10,10,10,9.5
Calismum,Our Blues,8.6,10,10,10,10,10
Andre Chandra,Our Blues,8.6,10,10,10,10,10
Kate,Our Blues,8.6,10,10,10,10,10
nobody,Our Blues,8.6,9.5,9.0,10,10,10
Beatrix,Our Blues,8.6,9.5,9.0,10,10,9.5
Salatheel,Our Blues,8.6,8.5,9.0,9.0,6.5,9.0
Worldofk_drama,Our Blues,8.6,9.0,10,9.0,8.0,8.0
michelleoc,Our Blues,8.6,2.0,6.0,8.0,8.0,1.0
Mandypking,Our Blues,8.6,10,10,10,10,10
PhatPanda27,Our Blues,8.6,9.5,10,10,10,8.0
Sidhika Trisha,Our Blues,8.6,9.0,9.0,10,8.0,8.0
celengan ambu,Our Blues,8.6,8.5,9.0,9.0,8.0,9.0
kaawawi_96,Our Blues,8.6,10,10,10,10,10
mycloverformrdarcy,Our Blues,8.6,9.5,9.5,10,9.0,6.0
Miss Romcom,Our Blues,8.6,8.0,8.0,9.5,8.0,8.0
Jalvi_2812,Our Blues,8.6,8.0,9.0,7.5,9.0,7.5
HelenXour,Our Blues,8.6,9.0,9.0,10,9.0,8.5
aeri,Our Blues,8.6,8.0,8.0,10,8.0,10
Kursed,Our Blues,8.6,9.0,9.5,10,9.5,7.5
Eunbin Enthusiast,Our Blues,8.6,9.5,9.0,9.0,9.5,9.5
mmori,Our Blues,8.6,10,10,10,10,10
Juliet,Our Blues,8.6,9.0,10,10,9.5,8.0
NURHIDAYAH,Our Blues,8.6,10,10,10,10,10
Jojo,Our Blues,8.6,9.0,10,10,9.0,7.0
Pincolino,Our Blues,8.6,9.0,9.0,10,9.0,8.0
ally,Our Blues,8.6,8.5,10,10,9.0,4.5
septimarhay,Our Blues,8.6,9.0,9.0,10,9.0,8.0
He Lian,Our Blues,8.6,9.5,9.5,9.5,9.5,9.0
YSUAREZ22,Our Blues,8.6,10,10,10,10,10
AdibJawad,Our Blues,8.6,10,8.0,10,10,10
GiGi JaZee Jae,Our Blues,8.6,10,10,10,10,10
Llewsgal,Our Blues,8.6,4.0,3.0,9.5,1.5,1.0
Kdrama_gab,Our Blues,8.6,3.5,3.0,5.5,1.0,1.0
Michelyfeitosa,Our Blues,8.6,10,10,10,10,9.0
annaprata,Our Blues,8.6,9.5,10,10,8.5,9.0
lucia,Our Blues,8.6,1.0,1.0,10,10,1.0
yooyaaanim,Our Blues,8.6,10,10,10,10,10
miy,Our Blues,8.6,10,10,10,10,7.0
clinchamps,Our Blues,8.6,8.5,9.0,9.5,7.5,6.0
Regina Victor,Our Blues,8.6,10,10,10,10,10
Valeria Fernández Santan,Our Blues,8.6,10,10,10,10,10
fer,Our Blues,8.6,10,10,10,10,8.0
Victor's Khai,Our Blues,8.6,8.0,8.5,8.5,8.5,8.0
MARIA ALICE BATISTA,Our Blues,8.6,10,10,10,10,9.0
CaluuDente97,Our Blues,8.6,8.5,8.5,10,8.0,7.0
vitoria,Our Blues,8.6,9.5,9.5,9.5,10,9.0
Nonna Grace,Our Blues,8.6,1.0,2.0,10,8.0,1.0
feno_meno,Our Blues,8.6,9.5,9.0,10,9.0,10
I AM SHOOKETH,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
Fernando,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
Shiro,BLACKPINK: Light Up the Sky,8.6,9.0,9.0,9.0,9.0,7.0
Sofia Bongiovanni,BLACKPINK: Light Up the Sky,8.6,8.0,8.0,8.0,8.0,8.0
AlecLin,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
Aurora Nebula,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
Vixen96,BLACKPINK: Light Up the Sky,8.6,6.0,6.0,6.0,6.0,6.0
Angelic Angelic,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
5hakes,BLACKPINK: Light Up the Sky,8.6,8.5,7.5,9.5,10,9.0
qyxinj,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
leyou,BLACKPINK: Light Up the Sky,8.6,7.5,8.5,8.0,8.0,6.0
dramalvr,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
dakuchonekobing,BLACKPINK: Light Up the Sky,8.6,7.0,6.5,7.5,6.0,5.0
hello123456789,BLACKPINK: Light Up the Sky,8.6,10,10,10,10,10
Flan_Chair,BLACKPINK: Light Up the Sky,8.6,8.0,8.0,8.0,8.0,7.0
LightHouse74,Semantic Error: The Movie,8.6,10,10,10,9.0,10
Chelsea Black,Semantic Error: The Movie,8.6,10,10,10,10,9.0
ageorg32,Semantic Error: The Movie,8.6,8.0,7.0,7.5,9.0,8.0
puwupy,Semantic Error: The Movie,8.6,10,10,10,8.5,10
Saeng,Semantic Error: The Movie,8.6,10,10,9.5,8.5,9.0
almis,Semantic Error: The Movie,8.6,10,9.0,10,8.5,10
kenzie,Semantic Error: The Movie,8.6,8.5,9.0,8.0,6.0,8.0
autumn carrot,Semantic Error: The Movie,8.6,10,8.5,8.5,8.5,10
Eli,Semantic Error: The Movie,8.6,10,10,10,10,10
Nata-Stay,Semantic Error: The Movie,8.6,10,10,10,10,10
Wednes,Chicago Typewriter,8.6,10,10,10,10,10
xXabsintheXx,Chicago Typewriter,8.6,10,10,10,10,10
unterwegsimkoreanischenD,Chicago Typewriter,8.6,9.0,9.0,10,8.5,8.5
Jeana,Chicago Typewriter,8.6,8.5,7.5,9.0,10,6.0
BlackGauna,Chicago Typewriter,8.6,6.0,6.5,7.5,6.0,5.0
Anushka,Chicago Typewriter,8.6,9.5,8.5,9.0,10,7.5
Thevilone,Chicago Typewriter,8.6,10,10,10,10,10
ramen2011,Chicago Typewriter,8.6,7.0,8.0,9.0,10,4.0
Helios,Chicago Typewriter,8.6,10,10,10,10,10
JevelynYang,Chicago Typewriter,8.6,10,10,10,10,10
manicmuse,Chicago Typewriter,8.6,10,10,9.5,10,10
Sban,Chicago Typewriter,8.6,3.5,5.0,6.0,7.0,1.0
XingBack,Chicago Typewriter,8.6,7.5,5.5,6.5,10,1.0
Randz,Chicago Typewriter,8.6,10,10,10,10,10
kingsqueen,Chicago Typewriter,8.6,10,10,10,10,10
aimsat,Chicago Typewriter,8.6,9.0,9.0,9.5,8.5,9.0
Elle,Chicago Typewriter,8.6,10,10,10,9.0,9.0
MG Mayre,Chicago Typewriter,8.6,10,10,10,9.5,9.5
biniBningPunkista,Chicago Typewriter,8.6,7.5,8.0,10,9.5,5.0
greenteaberry,Chicago Typewriter,8.6,9.5,9.5,9.5,10,8.0
MartyS,Chicago Typewriter,8.6,9.5,9.5,10,10,9.0
Teddy A.K.,Chicago Typewriter,8.6,8.5,8.5,9.5,7.5,5.0
Namsham,Chicago Typewriter,8.6,8.0,8.0,8.0,7.0,5.5
MyDramaTicLife,Chicago Typewriter,8.6,8.5,8.5,10,8.5,8.0
JiEunYi082890,Chicago Typewriter,8.6,10,10,10,9.5,10
Irene,Chicago Typewriter,8.6,10,10,10,10,10
Taylor Hill,Chicago Typewriter,8.6,10,10,10,10,10
eternalsadlove,Chicago Typewriter,8.6,10,10,10,10,9.0
Miiyu the drama addict,Chicago Typewriter,8.6,9.5,10,9.5,9.0,10
samjoseph,Chicago Typewriter,8.6,10,9.5,9.0,9.5,9.5
Moondae22,Chicago Typewriter,8.6,7.5,6.5,8.5,9.0,5.5
Newbb,Chicago Typewriter,8.6,10,10,9.5,10,9.0
Itsthenerdcorner,Chicago Typewriter,8.6,10,10,10,10,10
TC1111,Chicago Typewriter,8.6,9.5,9.0,10,10,8.0
Frankoooy,Chicago Typewriter,8.6,10,10,9.5,9.5,10
Gulsen,Chicago Typewriter,8.6,10,10,10,10,10
Park Min,Chicago Typewriter,8.6,5.5,5.5,6.0,5.0,4.0
kdramakitty,Chicago Typewriter,8.6,10,10,10,10,10
BootyfulSwan,Chicago Typewriter,8.6,10,10,10,10,10
Mimi,Chicago Typewriter,8.6,10,10,10,8.0,9.0
RPS,Chicago Typewriter,8.6,10,10,10,8.5,8.5
purplejoys,Chicago Typewriter,8.6,10,10,10,10,10
CKT Resident,Chicago Typewriter,8.6,8.5,8.5,8.5,10,7.0
Maaike,Chicago Typewriter,8.6,8.0,8.5,9.0,7.5,7.0
xxia,Chicago Typewriter,8.6,10,10,10,10,10
normalleaf,Chicago Typewriter,8.6,10,10,10,10,10
Aishwarya0013,Chicago Typewriter,8.6,10,9.0,9.5,10,9.0
GiGi JaZee Jae,Chicago Typewriter,8.6,9.0,10,10,10,6.0
Rhea,Chicago Typewriter,8.6,9.0,10,10,7.5,9.0
Thanh Hoài,Chicago Typewriter,8.6,9.0,9.0,10,9.5,9.0
colay17,Chicago Typewriter,8.6,8.5,8.0,8.0,9.5,7.0
Emyya,Chicago Typewriter,8.6,10,10,10,10,10
laura sommeils,Chicago Typewriter,8.6,10,10,9.5,8.5,10
My Little Planet,Chicago Typewriter,8.6,5.5,7.0,8.0,8.0,1.0
Plushie,Chicago Typewriter,8.6,9.0,9.0,9.0,7.5,8.5
lilybit,Chicago Typewriter,8.6,8.5,8.5,9.5,8.0,7.0
wonhwa,Chicago Typewriter,8.6,8.5,8.5,9.0,9.0,8.0
harlie,Chicago Typewriter,8.6,9.0,9.5,10,8.0,8.0
Nichirin,Chicago Typewriter,8.6,9.5,10,9.5,8.0,9.5
Incognito,Chicago Typewriter,8.6,10,10,10,10,10
Fanden,Chicago Typewriter,8.6,10,10,10,10,10
Dumpling,Chicago Typewriter,8.6,10,9.0,10,10,9.0
Sidhika Trisha,Chicago Typewriter,8.6,10,10,10,10,10
WHATTODO,Chicago Typewriter,8.6,9.5,10,10,10,1.0
nana,Chicago Typewriter,8.6,10,9.5,10,9.5,10
ravenwine,Chicago Typewriter,8.6,10,10,10,10,10
Layeeqa Samreen,Chicago Typewriter,8.6,9.0,9.0,9.5,9.0,9.0
michelleoc,Chicago Typewriter,8.6,10,10,10,10,10
◇TaLee◇,Chicago Typewriter,8.6,7.0,7.0,7.0,9.0,3.0
Zoe,Chicago Typewriter,8.6,9.5,9.5,9.5,9.5,7.0
haritha2552,Chicago Typewriter,8.6,10,10,10,10,9.5
Ivana,Chicago Typewriter,8.6,10,10,10,10,10
hegemony hedgehog,Chicago Typewriter,8.6,10,10,10,10,10
Imitalia,Chicago Typewriter,8.6,10,10,10,10,10
qtandem,Chicago Typewriter,8.6,10,10,9.0,9.0,10
ArianaVS,Chicago Typewriter,8.6,9.5,9.5,10,10,8.5
dramasjunkie,Chicago Typewriter,8.6,10,10,10,10,10
hope1717,Chicago Typewriter,8.6,10,10,10,10,10
2013started,Chicago Typewriter,8.6,9.0,9.0,9.0,7.5,8.5
melody,Chicago Typewriter,8.6,9.0,9.0,9.0,9.5,9.0
jayawilliamson,Chicago Typewriter,8.6,10,10,10,8.0,10
Myung27,Chicago Typewriter,8.6,10,10,10,10,10
Jinyoungie,Chicago Typewriter,8.6,8.5,8.5,9.5,10,7.5
ponnu,Chicago Typewriter,8.6,9.5,9.0,9.5,8.0,6.0
Hanne,Chicago Typewriter,8.6,9.5,9.0,9.5,10,9.0
Mai-Lan,Chicago Typewriter,8.6,10,10,10,9.5,10
Sniddhia,Chicago Typewriter,8.6,7.0,8.5,8.0,5.0,1.0
Jay noona,Chicago Typewriter,8.6,8.5,10,8.5,9.0,10
Nora,Chicago Typewriter,8.6,9.5,10,9.5,10,9.0
rubylustercdx,Chicago Typewriter,8.6,8.0,7.5,9.0,10,6.0
Eliza Treaty,Chicago Typewriter,8.6,9.5,10,10,9.0,4.0
Harwn H. Halabjay,Chicago Typewriter,8.6,10,10,10,10,10
allure2k2,Chicago Typewriter,8.6,9.0,9.5,9.0,9.0,8.0
KimchiByTheSea,Chicago Typewriter,8.6,10,10,10,10,10
Bonbon IogogLloh,Chicago Typewriter,8.6,10,10,10,10,10
Sheenu,Chicago Typewriter,8.6,9.0,8.5,9.5,9.0,8.5
leedohyunstan,Chicago Typewriter,8.6,9.0,9.0,10,9.0,8.5
hertzmartin,Chicago Typewriter,8.6,9.0,9.0,9.5,7.0,9.5
mewi,Chicago Typewriter,8.6,9.0,9.0,9.5,10,8.0
dontstayawake,Chicago Typewriter,8.6,9.0,9.0,9.0,8.0,5.0
dramaXwatcher,Chicago Typewriter,8.6,10,10,10,10,10
pepusha125,Chicago Typewriter,8.6,10,10,10,10,9.0
hobiwankanobi,Chicago Typewriter,8.6,9.0,9.5,9.0,8.0,9.0
Drama freak,Chicago Typewriter,8.6,8.0,9.5,9.0,8.0,6.0
Prometeumoderno,Chicago Typewriter,8.6,9.0,9.0,10,9.0,7.0
Tackysue,Chicago Typewriter,8.6,10,10,10,10,10
sakina rizvi,Chicago Typewriter,8.6,10,10,10,10,10
lurking,Chicago Typewriter,8.6,9.0,9.0,8.5,9.0,9.0
andrew,Chicago Typewriter,8.6,10,10,10,10,10
chicostone,Chicago Typewriter,8.6,9.5,9.0,8.0,10,9.0
gia,Chicago Typewriter,8.6,9.0,8.5,10,10,9.0
Rutuja Digraskar-Karandi,Chicago Typewriter,8.6,10,10,10,10,9.0
Redmargay,Chicago Typewriter,8.6,10,10,10,10,10
Bwi-sshi,Chicago Typewriter,8.6,10,10,10,10,10
onceiwaskingofspain,Chicago Typewriter,8.6,9.0,9.0,8.0,9.0,8.5
Turtle Stomper,Chicago Typewriter,8.6,10,10,10,10,10
krishnadahal099,Chicago Typewriter,8.6,10,10,10,10,9.5
swearsindainty,Chicago Typewriter,8.6,10,10,10,10,10
Ren_Darling,Chicago Typewriter,8.6,10,10,10,10,10
cas18,Chicago Typewriter,8.6,10,10,10,10,10
Aiesha Kingdom,Chicago Typewriter,8.6,9.0,9.0,10,7.0,7.0
Icaro,Chicago Typewriter,8.6,8.5,8.0,9.5,8.0,5.0
ltspada,Chicago Typewriter,8.6,9.5,9.0,10,10,10
Ahjummoni,Chicago Typewriter,8.6,9.5,9.5,10,10,9.0
gracieq,Chicago Typewriter,8.6,10,10,10,10,10
Nihu,Chicago Typewriter,8.6,9.5,9.5,9.5,9.5,9.0
Zazha,Chicago Typewriter,8.6,9.0,9.0,9.0,9.5,7.0
fly colours,Chicago Typewriter,8.6,10,10,10,8.0,8.0
Kayosai,Chicago Typewriter,8.6,9.0,9.0,10,8.0,9.0
Lulle,Chicago Typewriter,8.6,10,9.5,10,10,9.5
candygirl,Chicago Typewriter,8.6,10,10,10,10,10
-jl,Chicago Typewriter,8.6,9.0,10,8.0,7.0,10
Ah Nil,Chicago Typewriter,8.6,8.5,8.5,8.0,8.0,5.0
yzhelmanalo,Chicago Typewriter,8.6,10,10,10,10,10
Tea Rex,Chicago Typewriter,8.6,9.5,9.0,9.0,9.0,9.0
sensei_surya,Chicago Typewriter,8.6,9.0,9.0,9.0,7.0,8.0
LenaKove,Chicago Typewriter,8.6,7.0,6.5,10,10,3.0
JS-,Chicago Typewriter,8.6,10,10,10,10,10
ManaSura,Chicago Typewriter,8.6,9.5,9.0,9.0,9.0,8.0
Magnalia,Chicago Typewriter,8.6,9.5,10,9.5,8.5,8.5
Vanished,Chicago Typewriter,8.6,9.5,9.5,9.5,9.5,10
lime_pickle,Chicago Typewriter,8.6,5.5,5.5,7.0,4.5,1.0
FlorentsiaHanum,Chicago Typewriter,8.6,6.0,8.0,6.0,7.0,3.0
PHope,Chicago Typewriter,8.6,8.5,9.0,8.0,5.5,6.0
Julia Dias,Chicago Typewriter,8.6,10,10,10,10,10
Lunna,Chicago Typewriter,8.6,9.0,9.0,10,9.5,7.0
luma,Chicago Typewriter,8.6,8.5,8.5,10,9.0,8.0
Fylla,Chicago Typewriter,8.6,8.5,9.0,9.5,8.5,8.0
Andy,Chicago Typewriter,8.6,8.5,8.5,10,7.0,5.0
clinchamps,Chicago Typewriter,8.6,6.0,8.5,8.5,5.5,6.0
Enjoy little things,Chicago Typewriter,8.6,8.5,8.5,8.5,9.0,8.0
TokkiVane,Chicago Typewriter,8.6,10,10,10,9.0,10
Viviana99,Chicago Typewriter,8.6,10,10,10,9.0,10
Marialuisa Tamburrino,Chicago Typewriter,8.6,10,10,10,10,10
Gato Preto,Chicago Typewriter,8.6,10,10,10,10,10
kdramaddixxion,Seoul Busters,8.6,10,10,10,10,10
SenpaiSuki,Seoul Busters,8.6,10,10,10,10,6.0
oree,Seoul Busters,8.6,8.5,8.5,9.0,8.0,10
black_snow,Seoul Busters,8.6,10,9.5,10,9.0,10
estel07,Seoul Busters,8.6,8.5,7.5,8.5,7.5,9.0
byul0801,Seoul Busters,8.6,10,10,10,9.5,10
Spicy Topokki,Seoul Busters,8.6,5.5,5.0,4.0,3.0,1.0
aishwariaS,Seoul Busters,8.6,9.5,8.0,10,10,10
pat70,Seoul Busters,8.6,9.0,8.0,10,10,10
Caprinus,Seoul Busters,8.6,9.0,10,10,10,8.0
Avidkdramalover,Seoul Busters,8.6,9.0,6.5,9.0,5.0,8.0
Julian,Seoul Busters,8.6,8.5,9.0,9.0,8.0,8.0
magdana,Seoul Busters,8.6,10,10,10,10,9.0
Ramnyli,Seoul Busters,8.6,9.5,10,10,9.5,6.5
Blkittykat,Seoul Busters,8.6,10,10,10,10,10
Somin,Seoul Busters,8.6,9.0,9.5,10,9.0,8.5
Lia,Seoul Busters,8.6,10,9.5,10,9.5,10
lyralavender,Seoul Busters,8.6,9.5,9.5,10,9.0,10
YTF123456,Seoul Busters,8.6,9.5,10,10,10,8.0
Sheetal,Seoul Busters,8.6,9.5,9.0,10,9.0,9.0
lower_deck,Seoul Busters,8.6,7.5,6.0,8.0,6.0,10
aki,Seoul Busters,8.6,9.0,8.5,10,8.0,8.5
Erols,Seoul Busters,8.6,9.5,10,10,9.0,10
BIBI,Seoul Busters,8.6,10,10,10,10,10
kiraether,Seoul Busters,8.6,10,10,10,8.5,9.5
Lululitae,Seoul Busters,8.6,9.5,10,10,8.0,8.0
Caroline Melo,Seoul Busters,8.6,9.5,10,10,10,8.0
afterrnoont,One and Only,8.6,10,10,10,10,10
WandereR,One and Only,8.6,10,10,10,10,10
Amaterasu,One and Only,8.6,10,10,10,10,10
OnlyCDrama,One and Only,8.6,10,10,10,10,10
PeachBlossomGoddess,One and Only,8.6,9.0,9.0,10,9.0,8.5
Anushka,One and Only,8.6,9.5,9.5,10,10,8.0
ChineseDramaFan,One and Only,8.6,9.5,10,10,9.0,9.0
Thisvenerableone_,One and Only,8.6,10,10,10,10,9.0
Emi,One and Only,8.6,10,10,10,10,10
MsNotes,One and Only,8.6,10,10,10,9.5,8.0
Luna,One and Only,8.6,8.5,9.0,9.0,8.0,8.5
JoU3,One and Only,8.6,10,10,10,10,10
nofars,One and Only,8.6,4.0,4.5,7.5,9.0,1.0
virgievirgie,One and Only,8.6,9.5,9.5,10,8.5,9.0
eatmelonn,One and Only,8.6,8.5,9.0,9.0,9.0,8.0
Kaju,One and Only,8.6,10,10,10,10,10
Michelle Lee,One and Only,8.6,8.0,8.0,9.0,9.0,6.5
tsuyoi_hikari,One and Only,8.6,9.5,9.5,10,10,10
Kate,One and Only,8.6,7.5,7.0,9.0,7.5,7.5
MatildediShabran,One and Only,8.6,4.5,3.0,7.5,6.0,1.0
yoonuyea,One and Only,8.6,8.0,9.0,10,9.0,5.5
Kairi of the Sky,One and Only,8.6,10,10,10,10,10
greenteaberry,One and Only,8.6,10,10,10,10,10
Humayra Humayra,One and Only,8.6,10,10,10,10,10
Cykodramaqueen,One and Only,8.6,7.5,7.5,8.5,8.0,4.0
KyungsooFans,One and Only,8.6,9.5,10,10,10,9.0
JoeSM,One and Only,8.6,10,9.5,10,10,10
Girl_with_a_bl_heart,One and Only,8.6,10,10,10,10,10
Ramknuj,One and Only,8.6,10,10,10,10,10
Madeline Pang,One and Only,8.6,10,10,10,8.0,10
nathacalista,One and Only,8.6,9.5,10,10,10,9.5
Aeri Nusan,One and Only,8.6,8.0,10,10,8.0,6.0
OneAjhussi,One and Only,8.6,9.0,9.0,9.0,7.5,8.0
LiFeS_G0oD,One and Only,8.6,8.0,7.5,9.0,8.0,7.0
Tayjessi,One and Only,8.6,10,10,9.0,10,8.0
Xtinew,One and Only,8.6,4.0,5.0,4.0,7.0,2.0
Joylinerennie,One and Only,8.6,6.0,7.5,7.5,6.0,5.0
Demzlw,One and Only,8.6,9.5,9.0,9.5,8.5,9.0
chen358,One and Only,8.6,7.0,5.0,8.0,6.0,6.0
EllaNg,One and Only,8.6,10,9.5,10,10,10
flowergirl05,One and Only,8.6,10,10,10,9.0,9.0
Khan15172,One and Only,8.6,3.0,2.0,7.0,7.0,1.0
Moss,One and Only,8.6,10,9.5,10,10,10
Chinese_Dramas,One and Only,8.6,10,10,10,10,10
Tyun,One and Only,8.6,9.5,7.5,9.0,10,8.0
LoveLulu,One and Only,8.6,10,10,10,10,10
neyney,One and Only,8.6,10,10,10,8.0,10
Frozenflower,One and Only,8.6,10,10,10,10,10
Rain,One and Only,8.6,10,10,10,10,10
susuworld,One and Only,8.6,9.0,9.0,9.0,9.0,9.0
Yaya Lengloyy,One and Only,8.6,10,10,10,10,10
nomadew,One and Only,8.6,10,10,10,10,10
yopekas,One and Only,8.6,10,10,10,10,10
KingC,One and Only,8.6,7.5,8.5,10,8.0,8.0
巧渝,One and Only,8.6,9.5,3.0,9.5,9.5,9.5
ekfdk09,One and Only,8.6,10,10,10,10,10
EstherFaith,One and Only,8.6,5.5,3.5,5.0,5.5,1.5
Kijiki,One and Only,8.6,10,9.5,9.0,9.5,10
Nelly,One and Only,8.6,7.0,7.0,8.0,8.5,5.0
Anonymouslawstudent,One and Only,8.6,5.5,7.0,7.0,4.0,4.5
Hovaxu,One and Only,8.6,10,9.5,10,9.0,9.0
Chuuya,One and Only,8.6,9.5,10,9.5,10,9.0
random player,One and Only,8.6,10,10,10,10,10
Drama Addict,One and Only,8.6,8.0,6.0,10,8.0,6.0
VrindaAV,One and Only,8.6,9.5,9.0,10,9.5,9.0
kittychasingdramas,One and Only,8.6,10,10,10,10,10
Cas3innitrate,One and Only,8.6,9.0,9.0,9.0,8.5,8.0
mountwudang,One and Only,8.6,9.0,8.0,8.5,8.5,8.0
odetodramas,One and Only,8.6,7.0,7.0,9.5,8.5,3.0
Crazy about Asian dramas,One and Only,8.6,10,10,10,10,10
Ninja WK,One and Only,8.6,10,10,10,10,10
TTLovie,One and Only,8.6,10,9.0,10,10,9.0
Ao Rui Peng,One and Only,8.6,10,10,10,10,10
Princessaisha,One and Only,8.6,9.0,9.0,9.0,7.0,8.5
Genom,One and Only,8.6,9.0,9.0,9.0,9.0,9.0
kdramadreaming,One and Only,8.6,8.5,8.5,8.5,9.0,8.5
Dechen Wangmo,One and Only,8.6,10,10,10,10,10
rkod,One and Only,8.6,10,10,10,10,10
Eloisa Fulo,One and Only,8.6,10,10,10,10,10
KutuKupret,One and Only,8.6,10,10,10,10,9.0
YG FAMILY,One and Only,8.6,10,10,10,10,10
Yeoh 12,One and Only,8.6,10,8.5,10,9.5,9.0
Yingyeeng,One and Only,8.6,10,10,10,10,10
Shiro,One and Only,8.6,8.0,9.0,9.0,8.0,4.0
neigette,One and Only,8.6,10,9.0,10,10,9.5
black gift,One and Only,8.6,10,10,10,9.0,9.5
frankly,One and Only,8.6,8.0,7.0,8.5,5.0,3.0
ZhaoYao,One and Only,8.6,10,10,10,8.0,10
sharreb,One and Only,8.6,9.0,9.5,9.5,8.5,6.5
CNKRDramaFan,One and Only,8.6,9.5,9.0,10,10,9.0
zzz23,One and Only,8.6,10,10,10,10,10
SWH,One and Only,8.6,9.5,8.5,10,10,9.0
syupsang_✨????,One and Only,8.6,10,9.0,10,10,10
testing 2019,One and Only,8.6,10,9.5,10,10,10
minervaemely,One and Only,8.6,10,10,10,9.5,10
Tanky Toon,One and Only,8.6,9.5,10,10,8.5,8.5
Nurul Hidayah,One and Only,8.6,9.5,10,10,10,10
yluo,One and Only,8.6,5.0,3.0,10,7.0,1.0
Shae,One and Only,8.6,7.5,7.0,9.5,6.0,4.0
CandyLand,One and Only,8.6,8.0,7.5,10,8.0,5.0
Bali,One and Only,8.6,10,10,9.0,10,6.0
GiGi JaZee Jae,One and Only,8.6,7.5,7.0,10,6.0,6.0
7Writergirl77,One and Only,8.6,10,10,10,10,10
floshness,One and Only,8.6,6.0,5.0,10,9.0,1.0
Sandy Prater,One and Only,8.6,10,10,10,10,10
RhopalocerA,One and Only,8.6,8.5,8.0,9.0,8.0,8.0
Li Wen Jing,One and Only,8.6,9.5,10,10,9.0,7.0
becomingtia,One and Only,8.6,8.5,9.0,10,9.0,5.0
Graceom,One and Only,8.6,10,10,10,10,10
Jealous Queen,One and Only,8.6,10,10,10,10,10
AhRa,One and Only,8.6,9.0,9.0,9.5,9.0,7.0
WSJ,One and Only,8.6,10,10,10,10,10
clBa,One and Only,8.6,10,10,10,10,9.5
